"Season","Week","Date","SeasonWeek","StationID","SurveyID","IDWeek","Coyote"
"SU13","Week 1","2013-07-08","SU13 Week 1","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D08-CCC1","D08-CCC1-SU13","D08-CCC1-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D08-DAW0","D08-DAW0-SU13","D08-DAW0-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-09",1
"SU13","Week 2","2013-07-10","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-12",1
"SU13","Week 2","2013-07-13","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-18",1
"SU13","Week 3","2013-07-19","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-23",1
"SU13","Week 4","2013-07-24","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-27",1
"SU13","Week 4","2013-07-28","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D08-DAW2","D08-DAW2-SU13","D08-DAW2-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D09-BON0","D09-BON0-SU13","D09-BON0-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D09-CLG0","D09-CLG0-SU13","D09-CLG0-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D09-RYW1","D09-RYW1-SU13","D09-RYW1-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-03",0
"SU13","Week 1","2013-07-04","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-07",0
"SU13","Week 1","2013-07-08","SU13 Week 1","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-08",0
"SU13","Week 2","2013-07-09","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-11",0
"SU13","Week 2","2013-07-12","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-12",0
"SU13","Week 2","2013-07-13","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-15",0
"SU13","Week 3","2013-07-16","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-18",0
"SU13","Week 3","2013-07-19","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-20",0
"SU13","Week 3","2013-07-21","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-21",0
"SU13","Week 3","2013-07-22","SU13 Week 3","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-22",0
"SU13","Week 4","2013-07-23","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-23",0
"SU13","Week 4","2013-07-24","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-24",0
"SU13","Week 4","2013-07-25","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-25",0
"SU13","Week 4","2013-07-26","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-26",0
"SU13","Week 4","2013-07-27","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-27",0
"SU13","Week 4","2013-07-28","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-28",0
"SU13","Week 4","2013-07-29","SU13 Week 4","D09-VTC1","D09-VTC1-SU13","D09-VTC1-SU13 2013-07-29",0
"SU13","Week 1","2013-07-02","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-02",0
"SU13","Week 1","2013-07-03","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-03",1
"SU13","Week 1","2013-07-04","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-04",0
"SU13","Week 1","2013-07-05","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-05",0
"SU13","Week 1","2013-07-06","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-06",0
"SU13","Week 1","2013-07-07","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-07",1
"SU13","Week 1","2013-07-08","SU13 Week 1","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-08",1
"SU13","Week 2","2013-07-09","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-09",0
"SU13","Week 2","2013-07-10","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-10",0
"SU13","Week 2","2013-07-11","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-11",1
"SU13","Week 2","2013-07-12","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-12",1
"SU13","Week 2","2013-07-13","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-13",0
"SU13","Week 2","2013-07-14","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-14",0
"SU13","Week 2","2013-07-15","SU13 Week 2","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-15",1
"SU13","Week 3","2013-07-16","SU13 Week 3","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-16",0
"SU13","Week 3","2013-07-17","SU13 Week 3","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-17",0
"SU13","Week 3","2013-07-18","SU13 Week 3","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-18",1
"SU13","Week 3","2013-07-19","SU13 Week 3","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-19",0
"SU13","Week 3","2013-07-20","SU13 Week 3","D10-CAN0","D10-CAN0-SU13","D10-CAN0-SU13 2013-07-20",0
